crop,response,exposure,label,lag_days,effect_z_per_1sd,se_hac,ci_low,ci_high,p_value,n_obs,fdr_p,fdr_p_within
甘蓝,volume,radiation,短波辐射,14,-0.03415309901621326,0.1009367968735357,-0.23198922088834323,0.16368302285591668,0.735090984817875,1400,0.9997788117577607,0.9330201348781284
甘蓝,volume,et0,参考蒸散ET0,0,-0.01079269287373881,0.11773109838560952,-0.24154564570953346,0.21996025996205587,0.9269583230629806,1410,0.9997788117577607,0.9926142645337108
甘蓝,volume,et0,参考蒸散ET0,1,0.007918797166446223,0.11771682836903748,-0.22280618643686723,0.23864378076975967,0.9463668531570649,1409,0.9997788117577607,0.9926142645337108
甘蓝,volume,et0,参考蒸散ET0,2,0.013597798104949876,0.11809970087127447,-0.21787761560274807,0.24507321181264782,0.9083355073367015,1409,0.9997788117577607,0.9926142645337108
甘蓝,volume,et0,参考蒸散ET0,3,-0.010233422271525426,0.11833496886531299,-0.2421699612475389,0.22170311670448803,0.9310861025293009,1409,0.9997788117577607,0.9926142645337108
甘蓝,volume,et0,参考蒸散ET0,4,-0.017662909533196075,0.11494367110265448,-0.24295250489439885,0.2076266858280067,0.877873263345798,1408,0.9997788117577607,0.9926142645337108
甘蓝,volume,et0,参考蒸散ET0,5,-0.033060321355485714,0.11178359286382257,-0.25215616336857793,0.18603552065760653,0.7674187977350484,1407,0.9997788117577607,0.9926142645337108
甘蓝,volume,et0,参考蒸散ET0,6,-0.026139762130250016,0.11336586127271485,-0.24833685022477112,0.19605732596427108,0.8176420535362287,1406,0.9997788117577607,0.9926142645337108
甘蓝,volume,et0,参考蒸散ET0,7,0.0010497797220786198,0.11340658955162874,-0.2212271357991137,0.22332669524327095,0.9926142645337108,1405,0.9997788117577607,0.9926142645337108
甘蓝,volume,et0,参考蒸散ET0,8,0.019354859357745578,0.1133788698971385,-0.20286772564064587,0.24157744435613704,0.8644521289855488,1404,0.9997788117577607,0.9926142645337108
甘蓝,volume,et0,参考蒸散ET0,9,0.02423611637643191,0.11484052327526066,-0.20085130924307898,0.2493235419959428,0.8328548876701538,1404,0.9997788117577607,0.9926142645337108
甘蓝,volume,et0,参考蒸散ET0,10,0.004410882053228496,0.11584900107509609,-0.22265316005395985,0.23147492416041682,0.9696283565192423,1404,0.9997788117577607,0.9926142645337108
甘蓝,volume,et0,参考蒸散ET0,11,-0.012434282285290602,0.11054769995210124,-0.22910777419140904,0.2042392096208278,0.9104437089889841,1403,0.9997788117577607,0.9926142645337108
甘蓝,volume,et0,参考蒸散ET0,12,-0.007180649754653705,0.10911203622309087,-0.2210402407519118,0.20667894124260439,0.9475291920540911,1402,0.9997788117577607,0.9926142645337108
甘蓝,volume,et0,参考蒸散ET0,13,-0.002928896854462057,0.11096027654188936,-0.2204110388765652,0.21455324516764107,0.9789415608094281,1401,0.9997788117577607,0.9926142645337108
甘蓝,volume,et0,参考蒸散ET0,14,0.007124010444762546,0.11019715729041465,-0.20886241784445017,0.22311043873397526,0.9484543772662708,1400,0.9997788117577607,0.9926142645337108
甘蓝,volume,dew_point,露点温度,0,-0.08328896627810795,0.11392959824866487,-0.3065909788454911,0.1400130462892752,0.4647446808422325,1410,0.9997788117577607,0.4647446808422325
甘蓝,volume,dew_point,露点温度,1,-0.09169520372297951,0.11290877123988842,-0.3129963953531608,0.1296059879072018,0.416724137790248,1409,0.9997788117577607,0.4464901476324085
甘蓝,volume,dew_point,露点温度,2,-0.0995973939192182,0.11286977181115357,-0.3208221466690792,0.12162735883064281,0.37755523252473455,1409,0.9997788117577607,0.4453758385421845
甘蓝,volume,dew_point,露点温度,3,-0.10280852596125949,0.11308238828930142,-0.32445000700829024,0.11883295508577128,0.36327248065020157,1409,0.9997788117577607,0.4453758385421845
甘蓝,volume,dew_point,露点温度,4,-0.09638207843941884,0.11117912520568883,-0.31429316384256895,0.12152900696373126,0.38599239340322655,1408,0.9997788117577607,0.4453758385421845
甘蓝,volume,dew_point,露点温度,5,-0.10205880030021092,0.11188505826293337,-0.3213535144955603,0.11723591389513849,0.3616763796854371,1407,0.9997788117577607,0.4453758385421845
甘蓝,volume,dew_point,露点温度,6,-0.09662607803820916,0.11118072880404152,-0.31454030649413056,0.12128815041771221,0.38479781519338074,1406,0.9997788117577607,0.4453758385421845
甘蓝,volume,dew_point,露点温度,7,-0.09778674363424139,0.11011286056229541,-0.31360795033634037,0.11803446306785761,0.37450888453724673,1405,0.9997788117577607,0.4453758385421845
甘蓝,volume,dew_point,露点温度,8,-0.1008924867858646,0.11013303711168852,-0.3167532395247741,0.1149682659530449,0.35961629788116933,1404,0.9997788117577607,0.4453758385421845
甘蓝,volume,dew_point,露点温度,9,-0.10347551381329846,0.10998566808523152,-0.31904742326035224,0.11209639563375533,0.34680271339119395,1404,0.9997788117577607,0.4453758385421845
甘蓝,volume,dew_point,露点温度,10,-0.10324304960685701,0.10903439458671105,-0.3169504629968106,0.11046436378309663,0.34369730328121395,1404,0.9997788117577607,0.4453758385421845
甘蓝,volume,dew_point,露点温度,11,-0.09537959784684304,0.10826529085588878,-0.307579567924385,0.11682037223069895,0.3783284355914357,1403,0.9997788117577607,0.4453758385421845
甘蓝,volume,dew_point,露点温度,12,-0.10344840838737718,0.10842373665989721,-0.3159589322407757,0.10906211546602135,0.34002685839181757,1402,0.9997788117577607,0.4453758385421845
甘蓝,volume,dew_point,露点温度,13,-0.10317671447281995,0.10768738023918381,-0.3142439797416202,0.10789055079598031,0.3380056144849932,1401,0.9997788117577607,0.4453758385421845
甘蓝,volume,dew_point,露点温度,14,-0.09531751604586922,0.10554807977483234,-0.3021917524045406,0.11155672031280217,0.3664876806361227,1400,0.9997788117577607,0.4453758385421845
甘蓝,volume,pressure_msl,海平面气压,0,0.05621163290754522,0.10855602697007906,-0.15655817995380975,0.26898144576890015,0.6045893198348303,1410,0.9997788117577607,0.6195718711458252
甘蓝,volume,pressure_msl,海平面气压,1,0.06719657008555274,0.10878421015318017,-0.1460204818146804,0.2804136219857859,0.5367696969653659,1409,0.9997788117577607,0.6195718711458252
甘蓝,volume,pressure_msl,海平面气压,2,0.06996528193146598,0.10824268281335825,-0.1421903763827162,0.28212094024564816,0.5180370184082534,1409,0.9997788117577607,0.6195718711458252
甘蓝,volume,pressure_msl,海平面气压,3,0.07024732508131154,0.10904305884636871,-0.14347707025757112,0.2839717204201942,0.5194351279531657,1409,0.9997788117577607,0.6195718711458252
甘蓝,volume,pressure_msl,海平面气压,4,0.07543427745552986,0.10932965752898541,-0.13885185130128153,0.28972040621234124,0.49021251475678895,1408,0.9997788117577607,0.6195718711458252
甘蓝,volume,pressure_msl,海平面气压,5,0.082511170830921,0.11082868621347051,-0.13471305414748122,0.2997353958093232,0.45657833046617446,1407,0.9997788117577607,0.6195718711458252
甘蓝,volume,pressure_msl,海平面气压,6,0.06424660534908384,0.11070543229391805,-0.15273604194699553,0.28122925264516324,0.561686486138339,1406,0.9997788117577607,0.6195718711458252
甘蓝,volume,pressure_msl,海平面气压,7,0.07031525442692244,0.11007416030576649,-0.14543009977237986,0.28606060862622473,0.522953752711355,1405,0.9997788117577607,0.6195718711458252
甘蓝,volume,pressure_msl,海平面气压,8,0.08367712415988689,0.10882370567583492,-0.12961733896474958,0.29697158728452333,0.4419386193705832,1404,0.9997788117577607,0.6195718711458252
甘蓝,volume,pressure_msl,海平面气压,9,0.08518931394920776,0.10747475406379077,-0.12546120401582214,0.2958398319142377,0.42798475057648067,1404,0.9997788117577607,0.6195718711458252
甘蓝,volume,pressure_msl,海平面气压,10,0.07433609794573012,0.10826216686383382,-0.13785774910738416,0.28652994499884443,0.49231564894039515,1404,0.9997788117577607,0.6195718711458252
甘蓝,volume,pressure_msl,海平面气压,11,0.06326967517251002,0.11013151037704431,-0.15258808516649686,0.27912743551151686,0.5656348910202041,1403,0.9997788117577607,0.6195718711458252
甘蓝,volume,pressure_msl,海平面气压,12,0.0707571427621338,0.1117868624723484,-0.14834510768366907,0.28985939320793663,0.5267566665313952,1402,0.9997788117577607,0.6195718711458252
甘蓝,volume,pressure_msl,海平面气压,13,0.0635178903290758,0.11248036204582698,-0.15694361928074507,0.2839793999388967,0.572276443893714,1401,0.9997788117577607,0.6195718711458252
甘蓝,volume,pressure_msl,海平面气压,14,0.05482496793139794,0.1104324139189354,-0.16162256334971542,0.2712724992125113,0.6195718711458253,1400,0.9997788117577607,0.6195718711458252
甘蓝,volume,cloud_cover,云量,0,0.031625658795156164,0.056206802876963044,-0.0785396748436914,0.14179099243400373,0.5736623180829921,1410,0.9997788117577607,0.8566943355562928
甘蓝,volume,cloud_cover,云量,1,-0.011864772061179623,0.05664448393035851,-0.1228879605646823,0.09915841644232305,0.8340889037973256,1409,0.9997788117577607,0.8566943355562928
甘蓝,volume,cloud_cover,云量,2,-0.05021341646794519,0.05645802661857716,-0.16087114864035643,0.06044431570446604,0.3737914984017714,1409,0.9997788117577607,0.8566943355562928
甘蓝,volume,cloud_cover,云量,3,-0.045100637529699214,0.0565447533633307,-0.15592835412182737,0.06572707906242896,0.42509708428700066,1409,0.9997788117577607,0.8566943355562928
甘蓝,volume,cloud_cover,云量,4,-0.017891620353765104,0.056111607412937144,-0.1278703708831219,0.0920871301755917,0.7498343911001264,1408,0.9997788117577607,0.8566943355562928
甘蓝,volume,cloud_cover,云量,5,0.015450766992406259,0.05891066654806852,-0.10001413944180804,0.13091567342662055,0.7931098020877467,1407,0.9997788117577607,0.8566943355562928
甘蓝,volume,cloud_cover,云量,6,0.026345250870776084,0.059149962155832396,-0.08958867495465542,0.14227917669620757,0.656032450150334,1406,0.9997788117577607,0.8566943355562928
甘蓝,volume,cloud_cover,云量,7,0.010176950707873958,0.0563558593386786,-0.1002805335959361,0.12063443501168401,0.8566943355562928,1405,0.9997788117577607,0.8566943355562928
甘蓝,volume,cloud_cover,云量,8,-0.03386363732617734,0.055446979736629154,-0.14253971760997047,0.0748124429576158,0.541372330464511,1404,0.9997788117577607,0.8566943355562928
甘蓝,volume,cloud_cover,云量,9,-0.0664996251531186,0.05379209473643455,-0.1719321308365303,0.03893288053029312,0.21637153577407753,1404,0.9997788117577607,0.8566943355562928
甘蓝,volume,cloud_cover,云量,10,-0.08656942020751787,0.05468801037892653,-0.19375792055021387,0.02061908013517813,0.11342855065558724,1404,0.9997788117577607,0.8566943355562928
甘蓝,volume,cloud_cover,云量,11,-0.015409222645731972,0.05641971117913959,-0.12599185655684556,0.09517341126538162,0.7847627289822432,1403,0.9997788117577607,0.8566943355562928
甘蓝,volume,cloud_cover,云量,12,-0.010701603835124342,0.05514201930128351,-0.11877996166564003,0.09737675399539134,0.8461183430897932,1402,0.9997788117577607,0.8566943355562928
甘蓝,volume,cloud_cover,云量,13,-0.01852708139341779,0.05887560221507203,-0.13392326173495897,0.09686909894812339,0.7530032524630711,1401,0.9997788117577607,0.8566943355562928
甘蓝,volume,cloud_cover,云量,14,-0.016934333425915108,0.05671118057545135,-0.12808824735379976,0.09421958050196955,0.7652402207808485,1400,0.9997788117577607,0.8566943355562928
甘蓝,volume,temp_mean,日平均气温,0,-0.068479706263127,0.1222626553803512,-0.30811451080861535,0.17115509828236136,0.5754090381518335,1410,0.9997788117577607,0.5754090381518335
甘蓝,volume,temp_mean,日平均气温,1,-0.06998318238745388,0.12095266390118578,-0.307050403633778,0.16708403885887024,0.5628592662564713,1409,0.9997788117577607,0.5754090381518335
甘蓝,volume,temp_mean,日平均气温,2,-0.07945255271717264,0.12173521938390525,-0.3180535827096269,0.15914847727528164,0.5139710222980627,1409,0.9997788117577607,0.5754090381518335
甘蓝,volume,temp_mean,日平均气温,3,-0.09180828614342806,0.12198861037433177,-0.33090596247711834,0.14728939019026221,0.4516920029714281,1409,0.9997788117577607,0.5754090381518335
甘蓝,volume,temp_mean,日平均气温,4,-0.08890237388375381,0.11963543627996205,-0.3233878289924794,0.14558308122497182,0.4574146565645245,1408,0.9997788117577607,0.5754090381518335
甘蓝,volume,temp_mean,日平均气温,5,-0.09065881715598001,0.11836091550310349,-0.32264621154206286,0.1413285772301028,0.4437046763718181,1407,0.9997788117577607,0.5754090381518335
甘蓝,volume,temp_mean,日平均气温,6,-0.08317906674368611,0.11746891150570263,-0.31341813329486323,0.14705999980749104,0.47888669866606914,1406,0.9997788117577607,0.5754090381518335
甘蓝,volume,temp_mean,日平均气温,7,-0.07754334523253259,0.11618334680444647,-0.3052627049692477,0.1501760145041825,0.5045024877775385,1405,0.9997788117577607,0.5754090381518335
甘蓝,volume,temp_mean,日平均气温,8,-0.07334362553538892,0.11575711473210326,-0.30022757041031134,0.15354031933953347,0.5263423652726531,1404,0.9997788117577607,0.5754090381518335
甘蓝,volume,temp_mean,日平均气温,9,-0.07803523171315516,0.11651141345756921,-0.3063976020899908,0.1503271386636805,0.5030078006292662,1404,0.9997788117577607,0.5754090381518335
甘蓝,volume,temp_mean,日平均气温,10,-0.08694886739269361,0.11613981099614573,-0.31458289694513925,0.14068516215975202,0.4540640454726834,1404,0.9997788117577607,0.5754090381518335
甘蓝,volume,temp_mean,日平均气温,11,-0.08382306992292576,0.11438540975695063,-0.308018473046549,0.14037233320069747,0.4636727331790754,1403,0.9997788117577607,0.5754090381518335
甘蓝,volume,temp_mean,日平均气温,12,-0.08431284193300756,0.11321598730511707,-0.306216177051037,0.1375904931850219,0.45644831282258136,1402,0.9997788117577607,0.5754090381518335
甘蓝,volume,temp_mean,日平均气温,13,-0.0808672271256972,0.1121581763938918,-0.30069725285772514,0.1389627986063307,0.470903031039145,1401,0.9997788117577607,0.5754090381518335
甘蓝,volume,temp_mean,日平均气温,14,-0.07377359211497506,0.11030798118866841,-0.28997723524476515,0.14243005101481504,0.503625297532144,1400,0.9997788117577607,0.5754090381518335
芸豆,price,humidity,相对湿度,0,0.018579039156296124,0.07780005174403742,-0.1339090622620172,0.17106714057460948,0.811256814885408,1410,0.9997788117577607,0.9994865104438814
芸豆,price,humidity,相对湿度,1,0.011276722305570419,0.07995440833398292,-0.1454339180290361,0.16798736264017694,0.8878388115206637,1409,0.9997788117577607,0.9994865104438814
芸豆,price,humidity,相对湿度,2,5.022566416415172e-05,0.0780430268714109,-0.1529141070038012,0.1530145583321295,0.9994865104438814,1409,0.9997788117577607,0.9994865104438814
芸豆,price,humidity,相对湿度,3,0.020535000713509638,0.07708823556869546,-0.13055794100113347,0.17162794242815274,0.7899442038953901,1409,0.9997788117577607,0.9994865104438814
芸豆,price,humidity,相对湿度,4,0.020095553443140284,0.07657682159999656,-0.12999501689285295,0.17018612377913353,0.7929949982511959,1408,0.9997788117577607,0.9994865104438814
芸豆,price,humidity,相对湿度,5,-0.0006333582091846597,0.07370830702846617,-0.14510163998497838,0.14383492356660904,0.993144049317605,1407,0.9997788117577607,0.9994865104438814
芸豆,price,humidity,相对湿度,6,-0.0064203279877634405,0.07313315068938334,-0.14976130333895477,0.1369206473634279,0.9300439262136753,1406,0.9997788117577607,0.9994865104438814
芸豆,price,humidity,相对湿度,7,0.003825398996261248,0.07483659739150653,-0.14285433189109153,0.15050512988361403,0.959232538313605,1405,0.9997788117577607,0.9994865104438814
芸豆,price,humidity,相对湿度,8,-0.0011854794109231806,0.07556503262182668,-0.14929294334970347,0.14692198452785712,0.9874831401777475,1404,0.9997788117577607,0.9994865104438814
芸豆,price,humidity,相对湿度,9,-0.006186162643593486,0.07527406197577226,-0.1537233241161071,0.14135099882892013,0.9345020959370016,1404,0.9997788117577607,0.9994865104438814
芸豆,price,humidity,相对湿度,10,0.007632099834833796,0.07664253621805638,-0.1425872711525567,0.15785147082222428,0.9206773988446664,1404,0.9997788117577607,0.9994865104438814
芸豆,price,humidity,相对湿度,11,0.013741144751713142,0.07711034441524177,-0.13739513030216072,0.164877419805587,0.8585650809551119,1403,0.9997788117577607,0.9994865104438814
芸豆,price,humidity,相对湿度,12,0.0008185599319138794,0.0757415225877367,-0.14763482434005004,0.1492719442038778,0.9913772050525494,1402,0.9997788117577607,0.9994865104438814
芸豆,price,humidity,相对湿度,13,-0.012176531854798441,0.07569902529203468,-0.1605466214271864,0.1361935577175895,0.8722079681614049,1401,0.9997788117577607,0.9994865104438814
芸豆,price,humidity,相对湿度,14,-0.004500512759262117,0.07585623113188021,-0.15317872577774733,0.1441777002592231,0.9526896597006745,1400,0.9997788117577607,0.9994865104438814
芸豆,price,wind_speed,日最大风速,0,0.11896372951714657,0.0672116063166546,-0.012771018863496436,0.25069847789778954,0.07672915744104286,1410,0.9997788117577607,0.15540344409618834
芸豆,price,wind_speed,日最大风速,1,0.1256373026686173,0.07376832492094974,-0.018948614176444195,0.2702232195136788,0.08854309495042509,1409,0.9997788117577607,0.15540344409618834
芸豆,price,wind_speed,日最大风速,2,0.14326517409947687,0.07120351463043244,0.003706285423829281,0.28282406277512445,0.04421445564894587,1409,0.9414022362884967,0.15540344409618834
芸豆,price,wind_speed,日最大风速,3,0.12893620505432005,0.06523732456565584,0.001071048905634614,0.25680136120300545,0.04810748488785488,1409,0.9997788117577607,0.15540344409618834
芸豆,price,wind_speed,日最大风速,4,0.11172815432340051,0.06212104238193452,-0.01002908874519115,0.23348539739199217,0.07208899165584441,1408,0.9997788117577607,0.15540344409618834
芸豆,price,wind_speed,日最大风速,5,0.09797508983124445,0.060194753630370364,-0.02000662728428146,0.21595680694677036,0.10360229606412556,1407,0.9997788117577607,0.15540344409618834
芸豆,price,wind_speed,日最大风速,6,0.0966373990050576,0.059005293504028535,-0.01901297626283832,0.21228777427295353,0.1014686228396006,1406,0.9997788117577607,0.15540344409618834
芸豆,price,wind_speed,日最大风速,7,0.0764576662141806,0.0633119122002539,-0.04763368169831704,0.20054901412667825,0.2271877807001167,1405,0.9997788117577607,0.25199951978794555
芸豆,price,wind_speed,日最大风速,8,0.07551500193001223,0.06361455343389855,-0.04916952280042891,0.20019952666045338,0.23519955180208252,1404,0.9997788117577607,0.25199951978794555
芸豆,price,wind_speed,日最大风速,9,0.10221960973657075,0.05982050704113441,-0.015028584064052691,0.2194678035371942,0.08749318415017333,1404,0.9997788117577607,0.15540344409618834
芸豆,price,wind_speed,日最大风速,10,0.10325100485893975,0.05840654378291996,-0.011225820955583374,0.21772783067346285,0.07709458327455371,1404,0.9997788117577607,0.15540344409618834
芸豆,price,wind_speed,日最大风速,11,0.08851254387155261,0.0543477607711643,-0.018009067239929427,0.19503415498303464,0.10339078387280386,1403,0.9997788117577607,0.15540344409618834
芸豆,price,wind_speed,日最大风速,12,0.0741246589304864,0.0590355027579918,-0.04158492647517752,0.18983424433615032,0.20926298738440519,1402,0.9997788117577607,0.25199951978794555
芸豆,price,wind_speed,日最大风速,13,0.06861543278402167,0.06171066067712243,-0.05233746214313828,0.18956832771118162,0.26618568376118845,1401,0.9997788117577607,0.26618568376118845
芸豆,price,wind_speed,日最大风速,14,0.07414584502395011,0.0605562596589302,-0.04454442390755309,0.1928361139554533,0.22079663288046136,1400,0.9997788117577607,0.25199951978794555
芸豆,price,radiation,短波辐射,0,0.012991045363116217,0.07298383838693205,-0.1300572778752706,0.15603936860150303,0.8587238136594153,1410,0.9997788117577607,0.9789038751693834
芸豆,price,radiation,短波辐射,1,0.021697300611585355,0.07391241055720082,-0.12317102408052825,0.16656562530369895,0.7690985562585372,1409,0.9997788117577607,0.9789038751693834
芸豆,price,radiation,短波辐射,2,0.015879315744851307,0.07453274004267867,-0.1302048547387989,0.16196348622850149,0.831286754977748,1409,0.9997788117577607,0.9789038751693834
芸豆,price,radiation,短波辐射,3,0.008036997380344014,0.07298486587153842,-0.13501333972787127,0.15108733448855932,0.9123152505954375,1409,0.9997788117577607,0.9789038751693834
芸豆,price,radiation,短波辐射,4,0.0065169593943209935,0.07188480744681561,-0.1343772632014376,0.14741118199007958,0.9277640511311991,1408,0.9997788117577607,0.9789038751693834
芸豆,price,radiation,短波辐射,5,0.01702003712222585,0.07345363116453549,-0.1269490799602637,0.1609891542047154,0.8167622461062277,1407,0.9997788117577607,0.9789038751693834
芸豆,price,radiation,短波辐射,6,0.008001809260352866,0.0749488131867742,-0.13889786458572453,0.1549014831064303,0.914976481450031,1406,0.9997788117577607,0.9789038751693834
芸豆,price,radiation,短波辐射,7,-0.001893196171402167,0.07159494866991224,-0.14221929556443014,0.13843290322162582,0.9789038751693834,1405,0.9997788117577607,0.9789038751693834
芸豆,price,radiation,短波辐射,8,-0.0030960812738459686,0.07060024859460716,-0.141472568519276,0.13528040597158406,0.96502103138843,1404,0.9997788117577607,0.9789038751693834
芸豆,price,radiation,短波辐射,9,-0.014603276249791132,0.07122477687438024,-0.1542038389235764,0.12499728642399413,0.8375480254067179,1404,0.9997788117577607,0.9789038751693834
芸豆,price,radiation,短波辐射,10,-0.014192553786921618,0.0704702074758397,-0.15231416043956741,0.12392905286572418,0.8403874350640853,1404,0.9997788117577607,0.9789038751693834
芸豆,price,radiation,短波辐射,11,-0.012054016935988145,0.06798254974125868,-0.14529981442885517,0.12119178055687888,0.8592645377453669,1403,0.9997788117577607,0.9789038751693834
芸豆,price,radiation,短波辐射,12,0.0021687453475666037,0.07098866992981175,-0.1369690477148644,0.14130653840999763,0.9756279517213282,1402,0.9997788117577607,0.9789038751693834
芸豆,price,radiation,短波辐射,13,-0.007347032142913898,0.07310373102153768,-0.15063034494512775,0.13593628065929994,0.9199462189759577,1401,0.9997788117577607,0.9789038751693834
芸豆,price,radiation,短波辐射,14,-0.009524891676588106,0.06994904851838911,-0.14662502677263076,0.12757524341945456,0.8916876848007301,1400,0.9997788117577607,0.9789038751693834
芸豆,price,et0,参考蒸散ET0,0,-0.008812773737054686,0.07695415913853694,-0.1596429256485871,0.1420173781744777,0.9088257636430153,1410,0.9997788117577607,0.9965903730537116
芸豆,price,et0,参考蒸散ET0,1,-0.0026342968090854414,0.07775876988939096,-0.1550414857922917,0.14977289217412082,0.9729745883204851,1409,0.9997788117577607,0.9965903730537116
芸豆,price,et0,参考蒸散ET0,2,0.002036151163934131,0.07849752153847385,-0.15181899105147462,0.15589129337934288,0.9793059528367299,1409,0.9997788117577607,0.9965903730537116
芸豆,price,et0,参考蒸散ET0,3,-0.00033529735140516107,0.07846247402888544,-0.15412174644802062,0.1534511517452103,0.9965903730537116,1409,0.9997788117577607,0.9965903730537116
芸豆,price,et0,参考蒸散ET0,4,-0.0023413573593113572,0.07806497244782756,-0.15534870335705336,0.15066598863843067,0.9760730992504313,1408,0.9997788117577607,0.9965903730537116
芸豆,price,et0,参考蒸散ET0,5,-0.001093254833155327,0.07799098150189458,-0.15395557857686873,0.15176906891055805,0.988815853199086,1407,0.9997788117577607,0.9965903730537116
芸豆,price,et0,参考蒸散ET0,6,-0.017221074754922638,0.07849124280139483,-0.1710639106456565,0.13662176113581123,0.8263375165330137,1406,0.9997788117577607,0.9965903730537116
芸豆,price,et0,参考蒸散ET0,7,-0.029153298850643678,0.07847397209560718,-0.18296228415803376,0.12465568645674639,0.7102630851684769,1405,0.9997788117577607,0.9965903730537116
芸豆,price,et0,参考蒸散ET0,8,-0.03095699521675,0.07927525246517789,-0.18633649004849864,0.12442249961499866,0.6961667701686076,1404,0.9997788117577607,0.9965903730537116
芸豆,price,et0,参考蒸散ET0,9,-0.022813157585428345,0.0799866159364052,-0.17958692482078253,0.13396060964992584,0.7754815848198944,1404,0.9997788117577607,0.9965903730537116
芸豆,price,et0,参考蒸散ET0,10,-0.013907594996380085,0.08068771467325683,-0.17205551575596348,0.1442403257632033,0.8631519789454195,1404,0.9997788117577607,0.9965903730537116
芸豆,price,et0,参考蒸散ET0,11,-0.007150903438917489,0.07863063925070976,-0.16126695637030863,0.14696514949247363,0.9275379108349309,1403,0.9997788117577607,0.9965903730537116
芸豆,price,et0,参考蒸散ET0,12,-0.0036365260030839577,0.078967736753953,-0.15841329004083182,0.15114023803466392,0.9632697749046816,1402,0.9997788117577607,0.9965903730537116
芸豆,price,et0,参考蒸散ET0,13,-0.016801344314462955,0.07958343707170475,-0.17278488097500425,0.13918219234607834,0.8327966827140334,1401,0.9997788117577607,0.9965903730537116
芸豆,price,et0,参考蒸散ET0,14,-0.01949623029290968,0.07996549780648458,-0.17622860599361945,0.1372361454078001,0.8073795028243136,1400,0.9997788117577607,0.9965903730537116
芸豆,price,dew_point,露点温度,0,-0.006380032787960704,0.08710020211528273,-0.17709642893391486,0.16433636335799345,0.9416076998795798,1410,0.9997788117577607,0.9873306582707332
芸豆,price,dew_point,露点温度,1,-0.005613994298192825,0.0891314276553772,-0.18031159250273213,0.1690836039063465,0.9497779903090691,1409,0.9997788117577607,0.9873306582707332
芸豆,price,dew_point,露点温度,2,-0.0038084996483858935,0.08942865695980087,-0.1790886672895956,0.17147166799282382,0.9660307457998157,1409,0.9997788117577607,0.9873306582707332
芸豆,price,dew_point,露点温度,3,0.006724333793788159,0.08937166926041311,-0.16844413795662155,0.18189280554419784,0.940023675464314,1409,0.9997788117577607,0.9873306582707332
芸豆,price,dew_point,露点温度,4,0.008735671972590286,0.08941243289339436,-0.16651269649846265,0.18398404044364322,0.9221698292322932,1408,0.9997788117577607,0.9873306582707332
芸豆,price,dew_point,露点温度,5,0.001405100967869756,0.08848614862506998,-0.17202775033726742,0.1748379522730069,0.9873306582707331,1407,0.9997788117577607,0.9873306582707332
芸豆,price,dew_point,露点温度,6,-0.007045705719854405,0.0882029920012092,-0.17992357004222442,0.1658321586025156,0.9363322393382634,1406,0.9997788117577607,0.9873306582707332
芸豆,price,dew_point,露点温度,7,-0.005722424563567075,0.08993087250478951,-0.18198693467295451,0.17054208554582034,0.9492637532251689,1405,0.9997788117577607,0.9873306582707332
芸豆,price,dew_point,露点温度,8,-0.0039437720306093535,0.0925343618571786,-0.18531112127067942,0.1774235772094607,0.9660048181637609,1404,0.9997788117577607,0.9873306582707332
芸豆,price,dew_point,露点温度,9,0.0023568860856919335,0.09405291416939521,-0.18198682568632268,0.18670059785770654,0.9800077835053241,1404,0.9997788117577607,0.9873306582707332
芸豆,price,dew_point,露点温度,10,0.013897545689465888,0.09505384031008463,-0.17240798131829999,0.20020307269723175,0.8837579061697155,1404,0.9997788117577607,0.9873306582707332
芸豆,price,dew_point,露点温度,11,0.023503374344346867,0.09589439419031161,-0.16444963826866388,0.21145638695735763,0.8063817616669136,1403,0.9997788117577607,0.9873306582707332
芸豆,price,dew_point,露点温度,12,0.019191132974016215,0.09454274309344846,-0.16611264348914273,0.2044949094371752,0.8391436622355656,1402,0.9997788117577607,0.9873306582707332
芸豆,price,dew_point,露点温度,13,0.010544107886338246,0.09362739418016167,-0.1729655847067786,0.1940538004794551,0.9103336001252119,1401,0.9997788117577607,0.9873306582707332
芸豆,price,dew_point,露点温度,14,0.01407582157962357,0.09511743104005317,-0.17235434325888066,0.20050598641812778,0.8823556968354006,1400,0.9997788117577607,0.9873306582707332
芸豆,price,pressure_msl,海平面气压,0,0.011569732550562161,0.08003925271385914,-0.14530720276860176,0.16844666786972606,0.8850655988956353,1410,0.9997788117577607,0.9924855496792074
芸豆,price,pressure_msl,海平面气压,1,0.008333623536615539,0.08086940114483142,-0.15017040270725404,0.16683764978048513,0.917922976303332,1409,0.9997788117577607,0.9924855496792074
芸豆,price,pressure_msl,海平面气压,2,0.007086441005909813,0.07954594822268286,-0.14882361751054862,0.16299649952236822,0.9290134570080184,1409,0.9997788117577607,0.9924855496792074
芸豆,price,pressure_msl,海平面气压,3,-0.003951624003734871,0.07926244367877125,-0.1593060136141265,0.15140276560665678,0.9602379890115905,1409,0.9997788117577607,0.9924855496792074
芸豆,price,pressure_msl,海平面气压,4,-0.005794323898611857,0.07907586602493623,-0.16078302130748687,0.14919437351026313,0.9415868846517637,1408,0.9997788117577607,0.9924855496792074
