outcome,exposure,crop,ar1_coef,beta_per_sd,beta_raw,se,p_raw,n,r2,ar1,n_eff,ci_low,ci_high,is_core,q_fdr
volume,precipitation,青椒,0.6751824497093125,-0.0006361637896499928,-7.673564475072693e-05,0.0016148264579577036,0.9620992390438454,916,0.5016098727356924,0.7001337626620112,161.56227200118488,-0.02687555332001506,0.025603225740715073,True,0.9620992390438454
volume,precipitation,韭菜,0.7840689044351878,-0.020514998884734185,-0.002474569744604041,0.001620074024442339,0.12665104167768798,916,0.6554056177256034,0.8036685561215734,99.70767743456574,-0.046839656364728324,0.005809658595259955,True,0.24552382160900085
volume,precipitation,黄瓜,0.6218161171541341,-0.02303196013308429,-0.0027781718158740873,0.0015121814844441877,0.06618115711578998,916,0.470382196194033,0.6687970825614754,181.79674182317038,-0.04760346675870586,0.0015395464925372741,True,0.1858461263160739
volume,temp_max,土豆,0.9022999653182313,-0.0030903166806758226,-0.00023549207513821543,0.000978254174101771,0.8097668043044357,916,0.8239247608803493,0.90643624856685,44.955290992391205,-0.02825169747521219,0.02207106411386054,True,0.8097668043044358
volume,temp_max,尖椒,0.5732168452234685,0.0632814716080592,0.0048222517646712305,0.0021403994493282927,0.024261157920979496,916,0.42526857825307385,0.6281694508978751,209.1900095470529,0.008228902426419958,0.11833404078969845,True,0.06065289480244874
volume,temp_max,甘蓝,0.8731989821973432,0.0029866360432593947,0.00022759127694186101,0.0008263976346271959,0.7830076720953596,916,0.7764114618784662,0.8802538754834422,58.3365105570994,-0.01826888846462358,0.024242160551142367,True,0.8097668043044358
volume,temp_max,芸豆,0.7747547569709554,0.04318787614342124,0.003291055132771159,0.0012850733101409724,0.010437547415021894,916,0.6678370172173893,0.8073535468319563,97.63676365990794,0.010134892817240719,0.07624085946960177,True,0.05197987049589584
volume,temp_max,芹菜,0.8266681934400627,0.010978202477541001,0.0008365743546251228,0.0012025952580434157,0.486653794085392,916,0.717140576345634,0.843924020820369,77.53334482021448,-0.01995338772713945,0.041909792682221454,True,0.6952197058362743
volume,temp_max,茄子,0.7863449308649282,-0.03404851088062064,-0.002594606090949219,0.0010729126953565443,0.015593961148768754,916,0.6511106799626108,0.8041641358516329,99.4286761360698,-0.06164457497300849,-0.0064524467882328025,True,0.05197987049589584
volume,temp_max,西红柿,0.7707307263099834,0.007083224405800077,0.0005397644922353808,0.001315923817007463,0.6816745459230538,916,0.6165048179956121,0.7819471847464465,112.08883208324464,-0.02676325551004231,0.04092970432164246,True,0.8097668043044358
volume,temp_max,青椒,0.6646557351577931,0.03506087073476854,0.002671751169423109,0.0014297453097878745,0.06166591650756125,916,0.5042217088109123,0.7001337626620112,161.56227200118488,-0.0017131774943704645,0.07183491896390753,True,0.12333183301512249
volume,temp_max,韭菜,0.7563538883002995,0.05933624343403938,0.0045216126827922485,0.001416611312665283,0.001413640810494987,916,0.6595710069027885,0.8036685561215734,99.70767743456574,0.022900010786683404,0.09577247608139536,True,0.01413640810494987
volume,temp_max,黄瓜,0.6194817464458818,-0.024144705369037525,-0.0018399042423419237,0.0016205147468778345,0.2562150480208233,916,0.4702878723121967,0.6687970825614754,181.79674182317038,-0.06582547679717254,0.017536066059097487,True,0.4270250800347055
volume,vpd,土豆,0.9023757818917084,-0.0022464533943765646,-0.0026812597248684344,0.014553061720641984,0.8538249852303428,916,0.8239186678574341,0.90643624856685,44.955290992391205,-0.02614486137457459,0.02165195458582146,True,0.8538249852303428
volume,vpd,尖椒,0.5745830944018944,0.06417357964419332,0.07659452670210595,0.027957732064506764,0.006150379860478848,916,0.42592342368709135,0.6281694508978751,209.1900095470529,0.018262602290819427,0.11008455699756721,True,0.06150379860478848
volume,vpd,甘蓝,0.8730233815563329,-0.0028609894478734423,-0.00341474067481623,0.011582448535799763,0.7681311764566471,916,0.7764111784880346,0.8802538754834422,58.3365105570994,-0.02188118504874658,0.0161592061529997,True,0.8534790849518301
volume,vpd,芸豆,0.7891552735154086,0.008159910042567135,0.00973927979563384,0.017667760105796872,0.5814651393822974,916,0.6649565839992582,0.8073535468319563,97.63676365990794,-0.020853320795704483,0.037173140880838756,True,0.7268314242278717
volume,vpd,芹菜,0.8275161185100313,0.016431975336101134,0.019612422754466494,0.015558638581845058,0.20747146548027573,916,0.7174291478232042,0.843924020820369,77.53334482021448,-0.00911774743584216,0.04198169810804443,True,0.4149429309605514
volume,vpd,茄子,0.7967609046514156,-0.00826498905909218,-0.00986469710259541,0.01628969858904761,0.5447944436371237,916,0.6492032766528191,0.8041641358516329,99.4286761360698,-0.03501522692851164,0.01848524881032728,True,0.7268314242278717
volume,vpd,西红柿,0.7700620223740041,-0.015789513635414493,-0.018845611082729308,0.01843310846801395,0.30660186173351933,916,0.6168785401693861,0.7819471847464465,112.08883208324464,-0.046059566423482204,0.014480539152653217,True,0.5110031028891989
volume,vpd,青椒,0.6676421372546881,0.026931682024662656,0.03214437233216276,0.01925948583209589,0.09511439080540735,916,0.503288958696667,0.7001337626620112,161.56227200118488,-0.004695411898221296,0.058558775947546604,True,0.28553186281477183
volume,vpd,韭菜,0.7722880662902174,0.03585867690908949,0.04279920804237023,0.01864009200853762,0.021671106481804293,916,0.6567404903790324,0.8036685561215734,99.70767743456574,0.005248724710741379,0.0664686291074376,True,0.10835553240902146
volume,vpd,黄瓜,0.6196536346907593,-0.026195936551932305,-0.031266221595216956,0.0197945379232789,0.11421274512590873,916,0.4706345446051554,0.6687970825614754,181.79674182317038,-0.058701669857456465,0.006309796753591852,True,0.28553186281477183
volume,wind_speed,土豆,0.8911648924136975,-0.037273661297221455,-0.0050891903013891085,0.0017097110827504964,0.002914282678097793,916,0.8256665192542822,0.90643624856685,44.955290992391205,-0.06181691642415597,-0.012730406170286944,True,0.029142826780977932
volume,wind_speed,尖椒,0.5861180160655893,0.01706058522077595,0.0023293811721165052,0.0024094439710268317,0.3336583971516057,916,0.42023617102793565,0.6281694508978751,209.1900095470529,-0.017527479798859644,0.05164865024041154,True,0.5560973285860095
volume,wind_speed,甘蓝,0.873337754130447,0.0016974737675436375,0.0002317659906216265,0.0014689784933806284,0.8746352207828018,916,0.7763959769409502,0.8802538754834422,58.3365105570994,-0.01939001540110559,0.022784962936192865,True,0.8746352207828018
volume,wind_speed,芸豆,0.7846300233148993,-0.03355856628226741,-0.004581946718096351,0.0017501518907648507,0.008843953842819764,916,0.6665822942175164,0.8073535468319563,97.63676365990794,-0.05868235754694451,-0.00843477501759031,True,0.044219769214098814
volume,wind_speed,芹菜,0.8271739307581593,-0.003843244785452086,-0.0005247406186374569,0.0017240989034083794,0.7608563440971161,916,0.7169600573449522,0.843924020820369,77.53334482021448,-0.028593040044628655,0.020906550473724486,True,0.8453959378856846
volume,wind_speed,茄子,0.7995397436694173,-0.005193595578949075,-0.0007091118857082946,0.0018852116227204149,0.7068095116139024,916,0.6491145078940138,0.8041641358516329,99.4286761360698,-0.03225619714450351,0.02186900598660536,True,0.8453959378856846
volume,wind_speed,西红柿,0.7673151347078278,0.020295759126370095,0.0027710983281632115,0.002132744660017257,0.1938372640955517,916,0.617045441641283,0.7819471847464465,112.08883208324464,-0.010320230229680389,0.05091174848242058,True,0.48063848319154134
volume,wind_speed,青椒,0.6763161873336349,-0.01176693400524645,-0.0016066081069704297,0.0019632667189436385,0.4131664388117625,916,0.5018861009490917,0.7001337626620112,161.56227200118488,-0.03995003257166379,0.016416164561170885,True,0.5902377697310893
volume,wind_speed,韭菜,0.780609142358198,-0.02151333391607135,-0.002937340913283912,0.0019109898614381262,0.12427415341016586,916,0.6552964358926467,0.8036685561215734,99.70767743456574,-0.04894598741376509,0.005919319581622392,True,0.41424717803388617
volume,wind_speed,黄瓜,0.6189442322964188,0.02062132686311291,0.002815549989486867,0.0023978673398779146,0.24031924159577067,916,0.4698581822140947,0.6687970825614754,181.79674182317038,-0.013800553229335329,0.05504320695556115,True,0.48063848319154134
volume,soil_moisture_0_7,土豆,0.90099035225551,-0.008045421193600868,-0.08539417155690654,0.1116374750495538,0.4443168678662005,916,0.8239944981496157,0.90643624856685,44.955290992391205,-0.028660577510725496,0.01256973512352376,True,0.5958889554845603
volume,soil_moisture_0_7,尖椒,0.5855557933608591,-0.016433951841253413,-0.1744301098873649,0.25584592273036383,0.49537936613997546,916,0.4202014642326316,0.6281694508978751,209.1900095470529,-0.0636788728486864,0.030810969166179567,True,0.5958889554845603
volume,soil_moisture_0_7,甘蓝,0.868752689775949,0.019446381122745087,0.20640406086849616,0.10474257694887823,0.04877146225301961,916,0.7771977237136095,0.8802538754834422,58.3365105570994,0.00010444781673728601,0.038788314428752885,True,0.41253071341084907
volume,soil_moisture_0_7,芸豆,0.7891473803456723,0.01859536158202317,0.19737133195226628,0.1282310908878074,0.12375921402325472,916,0.6653663989030802,0.8073535468319563,97.63676365990794,-0.005083998616639173,0.04227472178068552,True,0.41253071341084907
volume,soil_moisture_0_7,芹菜,0.8244461407108109,0.015158869432802076,0.16089637395032144,0.12700311779437695,0.20520196281218994,916,0.7172763420327177,0.843924020820369,77.53334482021448,-0.008293731272571348,0.0386114701381755,True,0.4276775009509695
volume,soil_moisture_0_7,茄子,0.797683536013624,0.01317664576196261,0.13985703441313727,0.19095932899813384,0.46392950154312085,916,0.6493594685075337,0.8041641358516329,99.4286761360698,-0.02208621212480301,0.04843950364872823,True,0.5958889554845603
volume,soil_moisture_0_7,西红柿,0.76898628811251,0.0229605464019732,0.2437034421578702,0.15772389868160766,0.12231556609090546,916,0.6172155447692056,0.7819471847464465,112.08883208324464,-0.006165003283062107,0.05208609608700851,True,0.41253071341084907
volume,soil_moisture_0_7,青椒,0.6737371074410449,-0.010243352964162617,-0.10872303876835965,0.17580843157675952,0.5363000599361043,916,0.5018131627807847,0.7001337626620112,161.56227200118488,-0.04270842168069028,0.022221715752365048,True,0.5958889554845603
volume,soil_moisture_0_7,韭菜,0.7806053602575631,0.0157866728508692,0.16755988497061172,0.13479424466463438,0.21383875047548473,916,0.6549831766991495,0.8036685561215734,99.70767743456574,-0.009104649916657746,0.04067799561839615,True,0.4276775009509695
volume,soil_moisture_0_7,黄瓜,0.6224972918717981,0.002874880108337801,0.030514002843281762,0.19575582886918985,0.8761292844174104,916,0.46904448028382606,0.6687970825614754,181.79674182317038,-0.03327370718580645,0.039023467402482054,True,0.8761292844174104
volume,pressure_msl,土豆,0.9019181339511876,0.01418616551202525,0.0014303326807201793,0.0011290701101627394,0.20521836549497097,916,0.8242019234536888,0.90643624856685,44.955290992391205,-0.007762339419564217,0.036134670443614715,False,0.4766562184443652
volume,pressure_msl,尖椒,0.5782059756945841,-0.05263474272893173,-0.005306944473661509,0.00232534041102226,0.022476200576891696,916,0.42355720552681986,0.6281694508978751,209.1900095470529,-0.09783808751643122,-0.007431397941432237,False,0.22476200576891697
volume,pressure_msl,甘蓝,0.8722263854674605,0.011184836438981018,0.0011277210232478493,0.0010569562050335723,0.2859937310666191,916,0.7766887985516919,0.8802538754834422,58.3365105570994,-0.009361813649302428,0.031731486527264464,False,0.4766562184443652
volume,pressure_msl,芸豆,0.7867235601333438,-0.01946952600393481,-0.0019630321737014395,0.001362636865241495,0.1496940889666598,916,0.6654623013642817,0.8073535468319563,97.63676365990794,-0.045958440808709665,0.0070193888008400415,False,0.4766562184443652
volume,pressure_msl,芹菜,0.8259259890815059,0.009817464340878605,0.0009898545224684158,0.0013169202459377674,0.4522654855811572,916,0.7170949930572156,0.843924020820369,77.53334482021448,-0.015782744408167935,0.03541767308992515,False,0.5025172062012858
volume,pressure_msl,茄子,0.7913554278001871,0.026987272644255805,0.002721015625671636,0.001485787753423474,0.06704648965110167,916,0.6503579117069845,0.8041641358516329,99.4286761360698,-0.0018956280186711097,0.05587017330718272,False,0.33523244825550835
volume,pressure_msl,西红柿,0.7697037308759884,0.013969706648755907,0.0014085080244447936,0.0017033481083729308,0.40829059078073326,916,0.6167422984583795,0.7819471847464465,112.08883208324464,-0.019142448230136604,0.04708186152764842,False,0.5025172062012858
volume,pressure_msl,青椒,0.672440542902899,-0.011680633750478528,-0.0011777102255482847,0.001536144941444938,0.44328007405797787,916,0.501895760263249,0.7001337626620112,161.56227200118488,-0.04154245058493599,0.01818118308397893,False,0.5025172062012858
volume,pressure_msl,韭菜,0.77755693700731,-0.015807637326792752,-0.001593819010099507,0.0014855220101430424,0.2833152473933527,916,0.655003898975598,0.8036685561215734,99.70767743456574,-0.044685372085805836,0.013070097432220328,False,0.4766562184443652
volume,pressure_msl,黄瓜,0.6215922850588288,0.012413733890798525,0.0012516256953805935,0.002190887854581202,0.5678051292790603,916,0.46935439929594247,0.6687970825614754,181.79674182317038,-0.030175926793695167,0.055003394575292214,False,0.5678051292790603
volume,cloud_cover,土豆,0.9005349021964864,-0.027286403235383862,-0.0008304883669627819,0.0004508846932582056,0.0654885292609193,916,0.8249922079597412,0.90643624856685,44.955290992391205,-0.05632223709285673,0.001749430622089005,False,0.3274426463045965
volume,cloud_cover,尖椒,0.5864204216162971,-0.00623764521133954,-0.00018984883205643629,0.0007287112991645224,0.7944574357489158,916,0.41992144662884634,0.6281694508978751,209.1900095470529,-0.05316480980347933,0.04068951938080026,False,0.8477407384072739
volume,cloud_cover,甘蓝,0.8735144310937212,-0.0024341365338006278,-7.408532584826367e-05,0.0003714680241617378,0.8419191143588249,916,0.776403844449292,0.8802538754834422,58.3365105570994,-0.026355737764000835,0.021487464696399578,False,0.8477407384072739
volume,cloud_cover,芸豆,0.7894992018340041,0.01733464257780767,0.0005275967991141678,0.0005219072998125953,0.3120636431112126,916,0.6653447459802202,0.8073535468319563,97.63676365990794,-0.016274867509691867,0.050944152665307205,False,0.7193784585008471
volume,cloud_cover,芹菜,0.8275489704647925,-0.029370297469084636,-0.0008939137258911832,0.0004851735831096567,0.06540764953271921,916,0.7183624407448932,0.843924020820369,77.53334482021448,-0.06061424910871023,0.0018736541705409553,False,0.3274426463045965
volume,cloud_cover,茄子,0.7962492027189404,-0.024486573165942535,-0.0007452728007305727,0.000503109235561209,0.13851760085356948,916,0.6501764828146254,0.8041641358516329,99.4286761360698,-0.056885535460166725,0.007912389128281655,False,0.4617253361785649
volume,cloud_cover,西红柿,0.7706338455885355,-0.014725302446327805,-0.000448178980431746,0.000489301108867921,0.35968922925042357,916,0.6167820382136735,0.7819471847464465,112.08883208324464,-0.0462350563053487,0.016784451412693094,False,0.7193784585008471
volume,cloud_cover,青椒,0.6753438413208973,-0.003440071102632243,-0.00010470192819536395,0.0005453172234601001,0.8477407384072739,916,0.5016344540932103,0.7001337626620112,161.56227200118488,-0.038557121064092016,0.031676978858827524,False,0.8477407384072739
volume,cloud_cover,韭菜,0.7809185870885678,0.00412700830243674,0.00012560953365550138,0.0005521116430901982,0.8200291464054454,916,0.654661595832101,0.8036685561215734,99.70767743456574,-0.03142758509859263,0.039681601703466116,False,0.8477407384072739
volume,cloud_cover,黄瓜,0.6223165622539599,0.016722235063221645,0.0005089575775092934,0.0006568993480011923,0.43846508028475206,916,0.46962458349523883,0.6687970825614754,181.79674182317038,-0.025580421502504988,0.05902489162894828,False,0.7307751338079201
volume,radiation,土豆,0.9020031988083741,0.004756175693149919,0.0007667994284702023,0.00206393835647738,0.7102484401999734,916,0.8239446198503203,0.90643624856685,44.955290992391205,-0.020335455878786227,0.02984780726508606,False,0.8316061920323016
volume,radiation,尖椒,0.5808909419545759,0.04625587080712852,0.007457456912153571,0.003533012344959201,0.03479012789506393,916,0.42285690292372413,0.6281694508978751,209.1900095470529,0.0033044697536009915,0.08920727186065605,False,0.17395063947531963
volume,radiation,甘蓝,0.8739062399780441,0.0023148663913357577,0.0003732070344704963,0.0017550953982381327,0.8316061920323015,916,0.7764027327041348,0.8802538754834422,58.3365105570994,-0.0190221115120905,0.023651844294762015,False,0.8316061920323016
volume,radiation,芸豆,0.78995566497518,0.00448705862686545,0.0007234118780658477,0.002530123213693121,0.7749396830810154,916,0.6648682786897542,0.8073535468319563,97.63676365990794,-0.026272057463182667,0.03524617471691357,False,0.8316061920323016
volume,radiation,芹菜,0.8286368530732552,0.015452880845659645,0.002491341986742804,0.002216738122400596,0.26106501922306347,916,0.717343046555023,0.843924020820369,77.53334482021448,-0.011496362131574022,0.04240212382289331,False,0.5221300384461269
volume,radiation,茄子,0.7970395779000895,-0.007061893393416085,-0.0011385314940715887,0.0020245823641281556,0.5738750205817733,916,0.6491603247292561,0.8041641358516329,99.4286761360698,-0.03167506781711641,0.017551281030284242,False,0.8198214579739619
volume,radiation,西红柿,0.7696862838668395,-0.01406782569417049,-0.0022680408374410183,0.0027214550365827106,0.4046232745548267,916,0.6167604094958941,0.7819471847464465,112.08883208324464,-0.047152993622378306,0.019017342234037324,False,0.6743721242580446
volume,radiation,青椒,0.6687252953792406,0.03020867653263615,0.00487029861689688,0.0027052532138636255,0.07181145757307722,916,0.5036173162204921,0.7001337626620112,161.56227200118488,-0.0026795232229587275,0.06309687628823103,False,0.23937152524359073
volume,radiation,韭菜,0.7767779081592459,0.03571589620168452,0.005758182742112907,0.0025331974148413783,0.02302082755555605,916,0.6566492057524734,0.8036685561215734,99.70767743456574,0.004919406552320541,0.0665123858510485,False,0.17395063947531963
volume,radiation,黄瓜,0.6211804763776306,-0.021426395027289116,-0.0034544029743823423,0.002917311473906145,0.2363715185520987,916,0.47004011300515247,0.6687970825614754,181.79674182317038,-0.056892621261278496,0.014039831206700264,False,0.5221300384461269
volume,dew_point,土豆,0.9021047478681355,-0.005512911188550891,-0.0003736479234492107,0.0008233071493944664,0.6499455590001236,916,0.823953893177983,0.90643624856685,44.955290992391205,-0.029321649481753767,0.018295827104651982,False,0.7221617322223596
volume,dew_point,尖椒,0.5789348356017485,0.04414552963431788,0.002992046291564561,0.0017128312934920782,0.08066468315075997,916,0.4224150710758279,0.6281694508978751,209.1900095470529,-0.005386837523133105,0.09367789679176886,False,0.20166170787689994
volume,dew_point,甘蓝,0.8727689450542013,0.005231726276343352,0.00035459008722471454,0.0006989592656386001,0.6119362570394848,916,0.7764538724846466,0.8802538754834422,58.3365105570994,-0.01498106823836264,0.025444520791049342,False,0.7221617322223596
volume,dew_point,芸豆,0.7728878445448253,0.048659596986161374,0.0032979956955435418,0.001088433807309748,0.0024452304645984995,916,0.6684854666388439,0.8073535468319563,97.63676365990794,0.01718381581898478,0.08013537815333796,False,0.012226152322992498
volume,dew_point,芹菜,0.8268658225489987,0.0011871565950274515,8.046177080854458e-05,0.0009519443279666373,0.9326401322002951,916,0.7169397781879483,0.843924020820369,77.53334482021448,-0.026341565086699856,0.02871587827675476,False,0.9326401322002951
volume,dew_point,茄子,0.7828367208722553,-0.042584029724481734,-0.002886212698600447,0.0009988652269186632,0.0038586529650071703,916,0.652114831093548,0.8041641358516329,99.4286761360698,-0.07146962946132157,-0.0136984299876419,False,0.0128621765500239
volume,dew_point,西红柿,0.7705818437101247,0.00871285704837949,0.0005905302719546547,0.0011475134899015034,0.606820486954343,916,0.6165434584267317,0.7819471847464465,112.08883208324464,-0.02447141493210675,0.041897129028865734,False,0.7221617322223596
volume,dew_point,青椒,0.6709540923210776,0.020537483446005755,0.0013919665635842944,0.0012126406227831858,0.2510178858783323,916,0.5024870931246234,0.7001337626620112,161.56227200118488,-0.01453016202845181,0.05560512892046332,False,0.41836314313055384
volume,dew_point,韭菜,0.7594713843680015,0.05264922291596442,0.003568400095873067,0.0011680520678727028,0.002250598613592708,916,0.6583586704877913,0.8036685561215734,99.70767743456574,0.018871007802358924,0.08642743802956991,False,0.012226152322992498
volume,dew_point,黄瓜,0.6184077412899779,-0.027519825553588027,-0.0018652079309998068,0.001536570098833139,0.22479449091424109,916,0.47059408929671953,0.6687970825614754,181.79674182317038,-0.07195499823390067,0.01691534712672462,False,0.41836314313055384
volume,et0,土豆,0.9022903512153708,-0.003218519996835976,-0.001808064942703566,0.00712828392406372,0.7997685961979268,916,0.8239264137214098,0.90643624856685,44.955290992391205,-0.028088947307980686,0.021651907314308737,False,0.8347567003180296
volume,et0,尖椒,0.5755875288084649,0.06297000766323527,0.035374601807537834,0.013608540314539007,0.009337564523107467,916,0.4254285092419039,0.6281694508978751,209.1900095470529,0.015490106987424403,0.11044990833904614,False,0.09337564523107467
volume,et0,甘蓝,0.8731242037480944,-0.0021155505990525887,-0.0011884508645038094,0.005697138349397023,0.8347567003180297,916,0.7764007856559241,0.8802538754834422,58.3365105570994,-0.021992742179749093,0.017761640981643914,False,0.8347567003180296
volume,et0,芸豆,0.7890815092778227,0.008726664642178354,0.004902370164474559,0.008631597051118637,0.5700646226212018,916,0.6649675079250491,0.8073535468319563,97.63676365990794,-0.021388789417423178,0.038842118701779886,False,0.7125807782765023
volume,et0,芹菜,0.8274728313194385,0.016359637384285777,0.009190338061888143,0.0076640018640387365,0.2304670773006341,916,0.717401424355566,0.843924020820369,77.53334482021448,-0.010379898148046244,0.0430991729166178,False,0.4393650258091612
volume,et0,茄子,0.7948011352496777,-0.014496652795683096,-0.008143770966837967,0.007285025277073452,0.2636190154854967,916,0.6494611348796282,0.8041641358516329,99.4286761360698,-0.03991394727264304,0.010920641681276847,False,0.4393650258091612
volume,et0,西红柿,0.7705844213040585,-0.011375414340869963,-0.006390355784234247,0.00917998344524463,0.4863546573047114,916,0.6166464347986473,0.7819471847464465,112.08883208324464,-0.043404176582191076,0.020653347900451147,False,0.6947923675781592
volume,et0,青椒,0.6652072609800171,0.033107994061682376,0.018599046594401644,0.009509707366103159,0.05048920308910016,916,0.5040090326359296,0.7001337626620112,161.56227200118488,-7.116775600448516e-05,0.06628715587936923,False,0.16829734363033388
volume,et0,韭菜,0.7724727047054237,0.03727417498324218,0.02093947812089143,0.009491974137944456,0.027382648564225297,916,0.6568060387366088,0.8036685561215734,99.70767743456574,0.004156884012257167,0.0703914659542272,False,0.1369132428211265
volume,et0,黄瓜,0.6210247428901303,-0.021322217457076145,-0.011978161988348852,0.010025707231197343,0.23218673721188565,916,0.4700440181582961,0.6687970825614754,181.79674182317038,-0.0563016915622777,0.013657256648125407,False,0.4393650258091612
volume,humidity,土豆,0.9003169403995089,-0.011504386818692399,-0.0006721721315554212,0.0007195426017464082,0.35021834461409496,916,0.8240927053378438,0.90643624856685,44.955290992391205,-0.03564206856335653,0.012633294925971728,False,0.5829666859790931
volume,humidity,尖椒,0.5861930775512574,-0.023818610913740348,-0.001391661000355498,0.0015192684317414315,0.35966305705293256,916,0.420613343349463,0.6281694508978751,209.1900095470529,-0.0747837904612524,0.0271465686337717,False,0.5829666859790931
volume,humidity,甘蓝,0.8730598545083357,0.0025991304957753963,0.00015186060005366022,0.0005734028568684421,0.7911319319770513,916,0.7764051288463241,0.8802538754834422,58.3365105570994,-0.016636166534558836,0.021834427526109625,False,0.8790354799745015
volume,humidity,芸豆,0.7865168345861624,0.027181327297478946,0.0015881359863844206,0.0009933002225238322,0.10985440026061032,916,0.6660330205300756,0.8073535468319563,97.63676365990794,-0.006139791688376851,0.060502446283334746,False,0.3766935192608271
volume,humidity,芹菜,0.8250141918885768,-0.025392571490511606,-0.001483623523221431,0.0009361485191080603,0.11300805577824813,916,0.7179614068201028,0.843924020820369,77.53334482021448,-0.056796486929465366,0.0060113439484421535,False,0.3766935192608271
volume,humidity,茄子,0.7902082350003021,-0.03391458033687676,-0.0019815428770880894,0.0009386625773711503,0.034769914975459296,916,0.6510554724799995,0.8041641358516329,99.4286761360698,-0.06540283204458615,-0.0024263286291673763,False,0.34769914975459293
volume,humidity,西红柿,0.770448025262777,0.010333975141390934,0.0006037879469545682,0.0010019685883387443,0.5467737075904759,916,0.6165912501943623,0.7819471847464465,112.08883208324464,-0.023277931707169366,0.04394588198995124,False,0.6834671344880949
volume,humidity,青椒,0.6721670433573292,-0.02530146930444913,-0.0014783006536448033,0.0011047861727733765,0.18086788976168078,916,0.5029382051089669,0.7001337626620112,161.56227200118488,-0.06236248135514025,0.011759542746241993,False,0.45216972440420194
volume,humidity,韭菜,0.7818752036853881,-0.0023338293040317394,-0.00013635972457294544,0.0012325019551400434,0.9119045881720443,916,0.6546435773081547,0.8036685561215734,99.70767743456574,-0.04367917823909245,0.039011519631028974,False,0.9119045881720445
volume,humidity,黄瓜,0.6194649797200498,-0.018651444450734272,-0.0010897565746544114,0.001317271818817483,0.40807668018536514,916,0.46973521653263817,0.6687970825614754,181.79674182317038,-0.06284047211450178,0.025537583213033226,False,0.5829666859790931
